invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
300474,5,222.22,209.70,901.40,Corniche 217 - Smouha
300474,3,388.50,156.73,1008.77,
300474,3,108.32,28.44,296.52,46 metro Smouha
300474,5,555.39,459.46,2317.49,Smouha 239 9th District st. market
300474,3,19.66,6.64,52.34,Horreya 15 - SMOUHA
300474,3,83.68,27.96,223.08,smouha 146 Industrial Zone st. mosque
300474,5,63.99,56.96,262.99,Smmouha 148 9th District st. hospital
300474,1,118.35,15.56,102.79,Smoouha 91 Autostrad st. bridge
300474,5,116.47,92.51,489.84,Industrial Zone 14 - SMOUHA
300476,3,345.87,226.92,810.69,233 police st. SMOUHA
300476,5,19.30,21.51,74.99,Nile 195 - SMOUHA
300476,3,154.28,95.59,367.25,Corniche 100 - Smouha
300476,4,234.00,197.65,738.35,"29 Industrial Zone st., near police st., Smouuha"
300492,2,128.96,40.88,217.04,"153 Haram st., near gas station, SMOUHA"
300492,4,61.92,38.61,209.07,"12 Haram st., near market, Smouha"
300492,4,82.03,58.46,269.66,
300492,3,119.72,49.61,309.55,Sudan 171 - Smmouha
300492,1,13.18,2.21,10.97,"116 Corniche st., near bridge, Smouha"
300492,5,150.48,149.02,603.38,Smouuha 237 Geish st. mosque
300493,6,127.38,180.98,583.30,"76 Geish st., near square, SMOUHA"
300493,3,519.18,343.13,1214.41,
300493,5,177.94,167.62,722.08,"109 9th District st., near police st., Smuha"
300493,5,32.47,34.72,127.63,
300493,5,525.30,479.35,2147.15,
300493,6,33.07,41.09,157.33,Smouha 124 Corniche st. school
300495,5,45.63,34.95,193.20,smouha 66 Faisal st. market
300495,4,141.77,49.49,517.59,
300495,3,25.25,11.03,64.72,
300495,2,133.06,31.35,234.77,"133 Industrial Zone st., near square, Smoouha"
300495,9,197.01,358.25,1414.84,"193 Horreya st., near metro, smouha"
300495,8,49.37,65.21,329.75,Port Said 70 - Smoha
300495,5,31.61,6.83,151.22,"122 Salah Salem st., near school, Smohua"
300495,7,467.67,447.33,2826.36,Somuha 100 Salah Salem st. police st.
300495,2,11.45,3.89,19.01,"51 Autostrad st., near school, Smouha"
300495,5,161.73,56.83,751.82,"13 Tahrir st., near gas station, Smouha"
300495,2,420.00,110.66,729.34,9th District 107 - SMOUHA
300500,4,41.18,20.05,144.67,Nas rCity 7 Geish st. market
300500,3,554.88,290.05,1374.59,Nsr City 182 Autostrad st. mosque
300500,3,260.64,84.85,697.07,NASR CITY 51 Horreya st. police st.
300500,4,254.64,104.36,914.20,233 gas station Nsr City
300500,3,122.25,43.41,323.34,
300502,8,394.80,489.60,2668.80,
300502,4,166.90,102.11,565.49,"29 Salah Salem st., near gas station, NASR CITY"
300502,2,56.61,19.98,93.24,"30 Geish st., near park, Nasr Ctiy"
300502,1,99.94,17.27,82.67,
300502,5,17.82,8.67,80.43,234 market nasr city
300502,6,65.88,65.44,329.84,Nassr City 204 Nile st. mosque
300502,4,11.48,6.61,39.31,71 hospital Nasr City
300502,4,127.64,93.18,417.38,Nasr City 21 Tahrir st. gas station
300502,6,431.34,289.69,2298.35,Salah Salem 50 - Nasr Ctiy
300502,7,13.21,10.24,82.23,171 park Nasr City
300502,7,8.13,7.19,49.72,
300502,3,228.48,65.86,619.58,
300506,3,46.04,36.21,101.91,"41 Nasr st., near park, NASR CITY"
300506,5,163.50,214.12,603.38,141 park NASR CITY
300506,4,305.55,178.74,1043.46,Nas rCity 68 Nile st. market
300506,4,118.83,110.03,365.29,
300506,5,400.68,475.87,1527.53,nasr city 41 Port Said st. market
300506,3,18.13,14.36,40.03,Nasr City 174 Sudan st. school
300506,5,8.11,7.77,32.78,"44 Gamet Dewal st., near hospital, Nasr iCty"
300506,9,62.65,146.15,417.70,Nasr 141 - Naasr City
300506,5,32.51,43.13,119.42,"67 9th District st., near park, Nasrr City"
300506,5,7.27,8.73,27.62,110 square Nars City
300506,9,452.34,927.73,3143.33,Tahrir 115 - Nasr Cty
300510,5,336.74,202.21,1481.49,
300510,4,179.17,114.50,602.18,Port Said 68 - Nasrr City
300510,7,85.02,61.29,533.85,"176 Zayed st., near park, nasr city"
300510,4,12.34,7.19,42.17,Port Said 51 - Nsr City
300518,11,18.79,48.20,158.49,17 gas station Nasr Ciity
300518,4,200.08,183.14,617.18,
300518,6,256.32,302.45,1235.47,Horreya 224 - nasr city
300518,7,497.25,927.94,2552.81,
300518,4,444.78,365.39,1413.73,Geish 147 - Nasr City
300518,3,153.22,140.86,318.80,158 police st. Nasr City
300518,4,31.58,37.45,88.87,
300536,3,56.30,26.94,141.96,Nasr City 84 Tahrir st. gas station
300536,1,84.15,11.23,72.92,Nasr City 136 Mustafa Nahhas st. market
300536,4,454.02,340.57,1475.51,Autostrad 80 - Nasr iCty
300536,5,13.71,14.98,53.57,"2 Salah Salem st., near gas station, Nars City"
300536,5,189.38,148.06,798.84,"14 Nasr st., near police st., Nasr City"
300536,8,129.36,155.08,879.80,134 police st. Naasr City
300536,5,12.35,10.73,51.02,Nasr City 214 Corniche st. park
300536,4,62.77,23.02,228.06,143 gas station Naasr City
300550,4,18.99,11.63,64.33,Mustafa Nahhas 106 - Nasr City
300550,8,137.81,252.82,849.66,
300550,5,239.04,203.86,991.34,
300550,2,162.94,75.26,250.62,
300550,7,114.22,146.01,653.53,56 mosque Nasr City
300554,4,64.90,69.98,189.62,Nasr  City 102 Nasr st. school
300554,6,394.80,583.69,1785.11,NASR CITY 86 Abbas st. park
300554,2,223.92,121.71,326.13,Haram 215 - Nasr City
300554,1,66.00,17.25,48.75,
300559,5,72.61,63.86,299.19,NasrCity 98 Port Said st. mosque
300559,5,391.02,362.56,1592.54,Haram 12 - Nasr  City
300559,3,45.90,23.49,114.21,56 mosque Nasr City
300563,6,113.63,110.18,571.60,"107 Sudan st., near police st., Nasr City"
300563,4,187.26,81.25,667.79,165 school NasrC ity
300563,2,113.63,44.52,182.74,97 bridge nasr city
300563,2,166.67,45.38,287.96,"90 Zayed st., near school, Nasr City"
300563,3,8.73,4.61,21.58,
300563,3,32.90,15.26,83.44,
300563,5,116.35,84.29,497.46,Nar City 153 Geish st. police st.
300566,4,259.92,154.38,885.30,"160 Mustafa Nahhas st., near bridge, Nassr City"
300566,4,156.26,132.44,492.60,236 metro Nassr City
300567,5,121.31,71.74,534.81,15 gas station Nasr City
300567,5,238.32,120.79,1070.81,Horreya 18 - Nasr City
300567,3,73.32,32.25,187.71,Nasr City 41 Nasr st. park
300567,7,174.94,107.10,1117.48,"110 Mustafa Nahhas st., near school, Nasr City"
300567,5,82.50,33.98,378.52,
300567,4,114.93,68.77,390.95,
300567,6,23.83,13.67,129.31,"51 Port Said st., near mosque, Nasr City"
300567,3,12.16,2.15,34.33,
300570,5,165.68,72.86,755.54,Nasr City 228 9th District st. square
300570,5,393.96,251.03,1718.77,"233 Port Said st., near gas station, Nasrr City"
300570,8,302.72,400.21,2021.55,nasr city 124 Autostrad st. gas station
300570,5,142.03,74.88,635.27,Nasrr City 45 Tahrir st. square
300570,6,432.18,252.00,2341.08,198 school Nasr City
300570,1,512.04,68.59,443.45,150 hospital Nasr iCty
300570,3,54.96,19.65,145.23,Horreya 157 - Nasr City
300598,3,19.01,11.39,45.64,227 hospital Nasr CCity
300598,3,12.56,10.42,27.26,"146 Nile st., near metro, Nasr City"
300598,5,18.13,18.09,72.56,"68 Mustafa Nahhas st., near mosque, Nasr CCity"
300598,4,103.87,87.83,327.65,116 mosque Nasrr City
300598,3,407.82,232.50,990.96,Autostrad 53 - Nasr City
300598,3,146.22,37.33,401.33,
300598,2,73.24,27.95,118.53,93 hospital NasrCity
300598,6,433.02,444.98,2153.14,Mustafa Nahhas 12 - Nasr City
300598,4,46.98,40.12,147.80,
300604,7,16.97,25.32,93.47,189 market Nasr City
300604,6,41.72,39.28,211.04,21 park Nasr City
300604,2,8.67,3.61,13.73,Nile 94 - Nasr ity
300604,5,108.09,126.48,413.97,"148 Horreya st., near bridge, Nasr CCity"
300604,4,161.57,131.46,514.82,"188 Corniche st., near gas station, Nsar City"
300610,4,535.50,556.60,1585.40,Nas City 154 Abbas st. market
300610,3,13.23,9.18,30.51,
300610,4,43.74,49.16,125.80,Zayed 98 - Nasr Ctiy
300610,5,40.82,57.48,146.62,
300610,9,127.64,237.95,910.81,160 square nasr city
300611,-2,33.89,0.00,67.78,
300611,6,11.86,5.63,65.53,"176 Autostrad st., near bridge, NASR CITY"
300611,6,79.60,51.57,426.03,Nasr City 152 Port Said st. metro
300611,3,139.39,69.46,348.71,
300611,3,86.40,36.43,222.77,Nasr City 69 Autostrad st. school
300611,5,33.89,0.00,169.45,
300611,2,24.72,6.74,42.70,
300611,3,73.87,23.32,198.29,
300611,5,56.79,13.22,270.73,"127 Haram st., near park, NasrCity"
300611,2,126.59,22.64,230.54,77 gas station nasr city
300614,5,24.70,20.15,103.35,"188 Geish st., near bridge, Nasr Ctiy"
300614,2,119.20,27.91,210.49,"66 Corniche st., near bridge, Nasr CCity"
300614,5,150.94,109.02,645.68,"179 Mustafa Nahhas st., near gas station, NASR CITY"
300614,4,223.44,65.98,827.78,Nasr City 25 Faisal st. market
300616,2,533.46,83.23,983.69,"126 Corniche st., near bridge, Naasr City"
300616,2,313.43,77.97,548.89,239 bridge Nasr City
300616,8,43.16,18.95,326.33,Nasr Ctiy 201 Industrial Zone st. gas station
300616,1,258.96,29.14,229.82,"132 Nasr st., near market, Nasr City"
300616,5,107.26,0.33,535.97,
300616,4,152.15,42.00,566.60,
300616,7,58.44,23.11,385.97,Gamet Dewal 12 - Nasr City
300616,3,202.13,32.78,573.61,Industrial Zone 81 - nasr city
300616,6,61.00,7.68,358.32,
300616,3,71.75,19.18,196.07,Nile 105 - Nasr City
300616,2,91.20,13.81,168.59,27 gas station nasr city
300619,1,79.60,10.19,69.41,Nsar City 100 9th District st. market
300619,5,84.15,37.28,383.47,
300619,3,161.39,56.94,427.23,92 square NASR CITY
300619,3,47.43,20.98,121.31,
300619,2,55.33,11.53,99.13,Corniche 210 - Nasr City
300619,4,30.92,16.67,107.01,
300619,2,33.07,4.38,61.76,
300619,2,518.67,33.46,1003.88,Nasr City 221 Faisal st. park
300622,2,26.09,13.29,38.89,"233 Nile st., near metro, FAISAL"
300622,4,64.29,60.03,197.13,Faisal 2 - Faisal
300622,2,398.58,207.45,589.71,Fasal 167 Geish st. gas station
300622,3,63.14,36.42,153.00,Port Said 124 - Faisal
300622,6,528.36,817.84,2352.32,
300622,9,390.18,863.65,2647.97,"187 Nile st., near mosque, Faisal"
300632,5,8.21,4.47,36.58,138 mosque Faisal
300632,3,455.28,197.69,1168.15,"74 Industrial Zone st., near square, Faisal"
300632,4,17.50,3.80,66.20,Fasal 220 Sudan st. hospital
300632,4,47.57,15.27,175.01,Faisal 180 Abbas st. park
300641,3,336.42,194.39,814.87,Zayed 203 - Faisal
300641,1,210.13,41.43,168.70,Haram 168 - Faaisal
300641,6,182.86,235.87,861.29,Faiisal 155 Industrial Zone st. gas station
300641,2,191.66,78.35,304.97,
300641,6,71.44,48.47,380.17,"204 Autostrad st., near mosque, Faisal"
300641,4,127.44,89.00,420.76,
300641,4,23.57,16.84,77.44,
300641,3,188.81,80.07,486.36,Port Said 145 - Faiasl
300642,4,8.14,4.32,28.24,136 bridge Faisal
300642,4,128.97,22.89,492.99,
300642,7,46.80,35.86,291.74,"224 Tahrir st., near mosque, faisal"
300642,4,105.22,27.86,393.02,Faisal 69 Sudan st. market
300642,3,152.91,63.96,394.77,Port Said 81 - Faisal
300642,6,420.84,255.52,2269.52,"207 Autostrad st., near square, Fasial"
300649,3,25.18,3.94,71.60,82 school Faisal
300649,8,119.18,69.57,883.87,Faisal 121 Haram st. mosque
300653,4,323.51,205.96,1088.08,Fasal 176 Salah Salem st. bridge
300653,5,221.81,120.39,988.66,Faisal 168 Salah Salem st. hospital
300653,7,218.74,277.28,1253.90,"131 Faisal st., near metro, Faisal"
300653,6,426.30,480.48,2077.32,Autostrad 157 - Faisal
300653,3,7.56,5.27,17.41,
300653,3,56.12,26.38,141.98,
300653,2,120.48,23.23,217.73,Faissal 3 Horreya st. metro
300653,6,12.66,13.21,62.75,Nasr 37 - Faial
300653,5,48.02,46.12,193.98,Fasal 142 Nile st. hospital
300653,8,211.77,337.90,1356.26,
300653,3,176.70,119.87,410.23,Fasial 214 Industrial Zone st. park
300653,2,193.42,47.22,339.62,109 police st. Faisal
300653,6,11.35,16.99,51.11,Faaisal 223 Nasr st. square
300653,4,546.72,361.88,1825.00,Sudan 68 - faisal
300655,5,481.44,325.82,2081.38,faisal 98 Salah Salem st. market
300655,4,165.22,118.79,542.09,"49 Autostrad st., near hospital, Faaisal"
300655,4,24.89,16.72,82.84,220 metro Faisal
300655,2,122.63,52.57,192.69,9 gas station Fasal
300655,2,16.20,7.21,25.19,5 market faisal
300655,3,25.58,16.54,60.20,FAISAL 1 Nile st. gas station
300656,4,62.95,51.63,200.17,Faissal 185 Sudan st. metro
300656,4,223.25,75.57,817.43,Faisal 68 - Faaisal
300657,2,61.49,10.24,112.74,"64 Tahrir st., near school, Faisal"
300657,2,245.52,64.96,426.08,Horreya 134 - Faisal
300657,4,230.64,103.00,819.56,faisal 227 Port Said st. square
300657,3,8.02,0.71,23.35,Faisal 139 Port Said st. police st.
300657,9,55.02,53.30,441.88,Faisal 159 Zayed st. school
300657,6,418.74,288.64,2223.80,Faisal 224 Port Said st. market
300657,4,516.12,215.62,1848.86,"152 Horreya st., near gas station, FAISAL"
300659,2,448.56,143.11,754.01,235 hospital Faisal
300659,2,35.48,11.19,59.77,3 gas station Faisal
300659,4,35.77,28.61,114.47,"7 9th District st., near park, Faisal"
300659,6,43.88,30.23,233.05,Faisal 74 Geish st. police st.
300659,7,236.88,227.60,1430.56,
300659,2,378.42,99.55,657.29,234 bridge Faisal
300659,5,139.08,85.52,609.88,Autostrad 160 - Fasal
300659,6,120.24,102.00,619.44,211 park Faisal
300660,4,205.21,150.48,670.36,
300660,4,40.55,24.79,137.41,110 bridge Faisal
300660,7,8.27,9.03,48.86,234 mosque Faaisal
300660,4,141.24,96.46,468.50,"20 Tahrir st., near park, Faisal"
300660,7,430.50,659.78,2353.72,Industrial Zone 203 - Faisal
300660,8,236.16,296.48,1592.80,"143 Horreya st., near market, Faisal"
300660,6,33.56,46.18,155.18,
300660,5,122.50,123.84,488.66,Faisal 183 Corniche st. metro
300660,5,128.86,85.34,558.96,192 square Faiasl
300661,3,47.70,26.37,116.73,60 metro Faiasl
300661,5,238.56,256.29,936.51,Port Said 193 - Faisal
300661,5,36.10,26.52,153.98,"225 Autostrad st., near mosque, Faisal"
300661,5,122.10,115.01,495.49,193 hospital Faisal
300661,6,7.93,7.24,40.34,Fasial 11 Autostrad st. bridge
300661,4,378.42,303.17,1210.51,Haram 113 - Faisal
300661,5,25.22,21.95,104.15,195 square Faiasl
300661,2,99.26,32.79,165.73,
300661,4,19.66,14.36,64.28,"21 Abbas st., near police st., Faisal"
300661,5,193.73,138.24,830.41,Abbas 113 - Faiasl
300674,4,74.97,59.66,240.22,154 square Fisal
300674,6,73.40,92.61,347.79,
300674,6,140.45,228.12,614.58,"223 Haram st., near market, Faiisal"
300674,2,7.36,2.93,11.79,"76 Port Said st., near police st., Faisal"
300674,3,24.86,10.60,63.98,124 square faisal
300675,3,119.72,84.85,274.31,
300675,5,8.00,7.01,32.99,"44 Gamet Dewal st., near mosque, Faisal"
300675,4,237.12,208.44,740.04,Mustafa Nahhas 25 - Faisal
300675,3,198.65,112.47,483.48,faisal 87 Nasr st. market
300675,2,192.09,95.66,288.52,"191 Tahrir st., near park, Faiisal"
300675,6,55.02,56.73,273.39,Faisal 52 Abbas st. bridge
300675,1,44.33,8.26,36.07,Zayed 147 - Faial
300675,3,134.51,103.61,299.92,
300675,3,128.50,77.28,308.22,
300675,6,8.65,11.44,40.46,Faisal 202 Corniche st. metro
300677,4,42.57,23.28,147.00,190 bridge faisal
300677,1,65.64,10.00,55.64,
300677,3,30.69,14.38,77.69,Corniche 17 - Faisal
300677,3,186.76,96.40,463.88,Zayed 108 - Faisal
300677,9,29.73,54.77,212.80,
300677,3,531.93,273.08,1322.71,201 school Fisal
300677,5,78.11,55.73,334.82,30 square Faiisal
300677,5,22.15,24.29,86.46,Industrial Zone 150 - Fasial
300679,2,8.07,1.73,14.41,Salah Salem 157 - FAISAL
300679,6,41.72,25.25,225.07,faisal 121 Abbas st. school
300679,5,161.12,86.50,719.10,Haram 14 - Faisal
300679,4,215.66,57.26,805.38,Faiasl 193 Mustafa Nahhas st. bridge
300679,5,58.01,37.87,252.18,Horreya 120 - Faisal
300679,5,126.50,44.74,587.76,Haram 183 - Faisal
300683,1,108.68,19.91,88.77,FAISAL 208 Faisal st. square
300683,5,420.00,306.27,1793.73,
300683,5,80.23,49.63,351.52,178 police st. faisal
300683,4,19.28,6.21,70.91,Nile 10 - Fisal
300692,2,36.17,6.86,65.48,85 bridge Fisal
300692,2,11.63,2.80,20.46,Mustafa Nahhas 104 - Faissal
300692,4,257.76,103.23,927.81,
300692,2,398.58,93.67,703.49,Faisal 43 Corniche st. mosque
300692,5,44.60,22.33,200.67,Corniche 181 - Fiasal
300696,3,35.64,20.82,86.10,"182 Port Said st., near bridge, Faisal"
300696,4,16.45,12.33,53.47,17 gas station Faaisal
300696,4,343.04,256.35,1115.81,
300703,3,204.39,41.97,571.20,Faisal 120 - Faisal
300703,2,345.24,79.17,611.31,"105 Port Said st., near market, Fiasal"
300703,7,22.87,17.07,143.02,Faisal 201 Faisal st. hospital
300703,3,93.41,38.01,242.22,"192 Abbas st., near gas station, Faaisal"
300703,5,12.44,7.51,54.69,Faisal 202 Sudan st. gas station
300703,6,72.38,53.21,381.07,Industrial Zone 54 - FAISAL
300703,2,7.33,1.56,13.10,
300703,4,79.99,49.64,270.32,171 square Fasial
300703,2,43.56,7.42,79.70,Faisal 104 Horreya st. mosque
300703,3,31.78,11.85,83.49,Salah Salem 218 - Faisal
300703,5,186.38,99.32,832.58,"138 Mustafa Nahhas st., near park, Faiisal"
300704,3,104.54,25.50,288.12,156 hospital faisal
300704,4,221.52,87.07,799.01,FAISAL 162 Sudan st. police st.
300704,2,118.71,29.98,207.44,
300704,3,234.96,59.08,645.80,Faial 134 Mustafa Nahhas st. school
300704,2,159.63,40.28,278.98,
300704,4,22.39,13.90,75.66,225 gas station Faiasl
300704,8,59.90,81.21,397.99,"232 Salah Salem st., near mosque, Faisal"
300704,7,55.82,34.53,356.21,faisal 156 Abbas st. school
300704,1,142.82,17.23,125.59,149 police st. Faiasl
300704,4,45.50,30.67,151.33,"72 Haram st., near metro, Fisal"
300711,3,72.22,29.38,187.28,"158 Mustafa Nahhas st., near mosque, Faisal"
300711,6,126.46,129.54,629.22,Nile 3 - faisal
300711,4,93.50,76.10,297.90,143 school Faisal
300711,5,186.96,191.21,743.59,"230 Haram st., near market, Faaisal"
300711,3,122.76,50.86,317.42,198 bridge Faaisal
300711,3,144.54,75.92,357.70,Sudan 49 - Faisal
300711,5,487.05,354.37,2080.88,60 park Faial
300711,5,477.36,446.06,1940.74,28 mosque Faisal
300711,2,8.19,2.78,13.60,Sudan 25 - Fasal
300711,3,94.85,50.69,233.86,"182 Abbas st., near park, Fasal"
300711,2,169.84,68.23,271.45,116 police st. Fisal
300711,4,217.51,194.82,675.22,Faisal 155 Industrial Zone st. gas station
300711,6,119.46,102.04,614.72,"176 Industrial Zone st., near square, Fisal"
300711,7,8.02,9.66,46.48,105 gas station faisal
300714,-2,22.18,0.00,44.36,
300714,7,127.91,88.66,806.71,196 bridge Faial
300714,3,324.77,168.04,806.27,232 market Faisal
300714,4,543.66,210.39,1964.25,
300714,3,44.96,3.21,131.67,"34 Horreya st., near police st., FAISAL"
300714,3,494.70,159.44,1324.66,204 metro Faisal
300714,3,84.39,24.36,228.81,
300714,4,137.94,38.27,513.49,132 mosque FAISAL
300714,7,171.07,156.87,1040.62,Gamet Dewal 188 - Faisal
300714,2,62.83,9.90,115.76,"70 Industrial Zone st., near park, FAISAL"
300714,2,7.80,0.14,15.46,"194 Nasr st., near hospital, FAISAL"
300714,4,22.18,0.00,88.72,187 school faisal
300714,2,93.50,11.77,175.23,Salah Salem 44 - Faissal
300714,5,17.84,6.55,82.65,Abbas 153 - Faiisal
300714,4,426.72,76.77,1630.11,Faisal 111 Industrial Zone st. police st.
300723,-2,74.50,0.00,149.00,
300723,3,191.66,100.28,474.70,114 gas station Faisal
300723,3,55.51,31.16,135.37,"216 Salah Salem st., near mosque, FAISAL"
300723,4,254.88,167.58,851.94,"117 Tahrir st., near police st., Fasal"
300723,9,30.99,37.27,241.64,Faial 83 Haram st. market
300723,7,34.98,47.79,197.07,Faial 230 Nile st. hospital
300723,6,452.76,420.42,2296.14,Faisal 121 Tahrir st. park
300723,4,74.50,0.00,298.00,
300732,4,406.14,277.63,1346.93,24 police st. mohandessin
300732,3,219.15,67.09,590.36,128 mosque Moohandessin
300732,6,89.76,44.78,493.78,78 school Mohandeessin
300732,2,79.05,19.22,138.88,
300732,4,125.67,93.81,408.87,
300732,8,191.14,104.32,1424.80,Autostrad 31 - Mohandessin
300734,4,72.69,27.34,263.42,Port Said 223 - Mohandessin
300734,3,390.18,183.93,986.61,226 park Mohndessin
300734,4,116.82,41.54,425.74,
300737,4,343.67,342.86,1031.82,
300737,6,62.71,60.38,315.88,Mohanndessin 204 9th District st. bridge
300737,1,46.80,10.45,36.35,MOHANDESSIN 187 Nasr st. square
300737,4,66.73,57.92,209.00,Nasr 59 - Mohandessin
300737,2,109.15,43.37,174.93,Mohandessin 78 Autostrad st. mosque
300737,3,19.31,9.32,48.61,mohandessin 27 Gamet Dewal st. metro
300738,7,180.22,154.77,1106.77,52 square MOHANDESSIN
300738,4,131.34,26.51,498.85,"223 Tahrir st., near square, Mohandessin"
300738,5,531.42,91.38,2565.72,Mohandessin 108 Autostrad st. police st.
300738,5,45.68,9.06,219.34,"21 Zayed st., near bridge, Mohndessin"
300738,5,8.50,6.00,36.50,Mohandessin 13 Nile st. bridge
300738,5,112.22,38.07,523.03,55 park Mohandessin
300738,6,41.18,14.23,232.85,115 square Mohandessin
300738,4,198.24,46.59,746.37,Mohandessin 201 Zayed st. park
300748,3,426.30,169.39,1109.51,Industrial Zone 181 - Mohandessin
300748,5,13.41,7.58,59.47,
300748,4,11.64,7.69,38.87,139 gas station Mohandeessin
300748,2,146.07,33.83,258.31,
300771,5,342.72,315.21,1398.39,92 gas station MOHANDESSIN
300771,8,177.23,299.51,1118.33,Mustafa Nahhas 139 - Mohandessin
300771,7,8.62,12.96,47.38,
300777,3,146.38,52.62,386.52,Mohandessin 59 Faisal st. school
300777,5,144.01,67.81,652.24,9th District 209 - Mohandesssin
300777,4,250.80,92.89,910.31,
300777,4,483.48,201.08,1732.84,MOHANDESSIN 130 Zayed st. park
300777,4,72.61,58.51,231.93,
300777,2,93.12,11.94,174.30,"228 Horreya st., near bridge, Mohandessin"
300777,2,203.98,26.19,381.77,76 gas station Mohaandessin
300777,3,211.15,62.04,571.41,46 square MOHANDESSIN
300777,5,30.95,21.77,132.98,Faisal 29 - MOHANDESSIN
300777,3,109.74,36.80,292.42,163 park Mohandessin
300777,5,25.42,20.13,106.97,"54 Nasr st., near metro, Mhandessin"
300777,4,33.79,18.54,116.62,
300777,2,116.82,36.04,197.60,9th District 124 - Mohandessin
